Date,Player,Team,Abbr,Pick,Expected_Skins,Won_Game,Actual_Skins,Skins_Luck,game_id
2026-01-05,Matt,Oklahoma City Thunder,OKC,W,0.8784829534963997,FALSE,0,-0.8784829534963997,2026-01-05_4
2026-01-05,Brian,Charlotte Hornets,CHA,L,0.8784829534963996,TRUE,0,-0.8784829534963996,2026-01-05_4
2026-01-05,Matt,Philadelphia 76ers,PHI,W,0.8697658756883095,FALSE,0,-0.8697658756883095,2026-01-05_6
2026-01-05,Thomas,Chicago Bulls,CHI,L,0.7876391042374046,FALSE,1,0.21236089576259543,2026-01-05_2
2026-01-05,Adam,Boston Celtics,BOS,W,0.7876391042374046,TRUE,1,0.21236089576259543,2026-01-05_2
2026-01-05,Kenneth,Houston Rockets,HOU,W,0.7282079799805368,TRUE,1,0.27179202001946323,2026-01-05_5
2026-01-05,Eristeo,Phoenix Suns,PHX,L,0.7282079799805365,FALSE,1,0.27179202001946345,2026-01-05_5
2026-01-05,Eristeo,Utah Jazz,UTA,L,0.6590093323761665,FALSE,1,0.34099066762383345,2026-01-05_8
2026-01-05,Kenneth,Golden State Warriors,GSW,W,0.6017919362867098,NA,NA,NA,2026-01-05_7
2026-01-05,Adam,New York Knicks,NYK,W,0.5177956371986223,FALSE,0,-0.5177956371986223,2026-01-05_1
2026-01-05,Brian,Detroit Pistons,DET,W,0.48220436280137774,TRUE,1,0.5177956371986223,2026-01-05_1
2026-01-05,Brian,Toronto Raptors,TOR,L,0.44544729522068127,TRUE,0,-0.44544729522068127,2026-01-05_3
2026-01-05,Adam,Atlanta Hawks,ATL,W,0.4454472952206812,FALSE,0,-0.4454472952206812,2026-01-05_3
2026-01-05,Eristeo,Los Angeles Clippers,LAC,W,0.39820806371329015,NA,NA,NA,2026-01-05_7
2026-01-05,Kenneth,Portland Trail Blazers,POR,L,0.34099066762383357,TRUE,0,-0.34099066762383357,2026-01-05_8
2026-01-05,Thomas,Denver Nuggets,DEN,W,0.13023412431169035,TRUE,1,0.8697658756883097,2026-01-05_6
