Date,Player,Team,Abbr,Pick,Expected_Skins,Won_Game,Actual_Skins,Skins_Luck,game_id
2026-01-15,Eristeo,Phoenix Suns,PHX,L,0.6984402079722704,NA,NA,NA,2026-01-15_2
2026-01-15,Brian,Detroit Pistons,DET,W,0.6984402079722704,NA,NA,NA,2026-01-15_2
2026-01-15,Kenneth,Golden State Warriors,GSW,W,0.6973822261916116,NA,NA,NA,2026-01-15_8
2026-01-15,Eristeo,San Antonio Spurs,SAS,W,0.6868025730950282,NA,NA,NA,2026-01-15_5
2026-01-15,Kenneth,Orlando Magic,ORL,W,0.6593701139155684,TRUE,1,0.34062988608443157,2026-01-15_1
2026-01-15,Matt,Oklahoma City Thunder,OKC,W,0.6105953597180888,NA,NA,NA,2026-01-15_4
2026-01-15,Kenneth,Portland Trail Blazers,POR,L,0.6049004594180705,NA,NA,NA,2026-01-15_7
2026-01-15,Adam,Atlanta Hawks,ATL,W,0.6049004594180704,NA,NA,NA,2026-01-15_7
2026-01-15,Brian,Charlotte Hornets,CHA,L,0.5830871803527724,NA,NA,NA,2026-01-15_9
2026-01-15,Adam,Los Angeles Lakers,LAL,W,0.5830871803527724,NA,NA,NA,2026-01-15_9
2026-01-15,Adam,Boston Celtics,BOS,W,0.5699708454810496,NA,NA,NA,2026-01-15_3
2026-01-15,Matt,Miami Heat,MIA,L,0.5699708454810495,NA,NA,NA,2026-01-15_3
2026-01-15,Eristeo,Utah Jazz,UTA,L,0.5567770530512706,NA,NA,NA,2026-01-15_6
2026-01-15,Thomas,Dallas Mavericks,DAL,W,0.5567770530512706,NA,NA,NA,2026-01-15_6
2026-01-15,Kenneth,Houston Rockets,HOU,W,0.3894046402819112,NA,NA,NA,2026-01-15_4
2026-01-15,Kenneth,Memphis Grizzlies,MEM,W,0.34062988608443157,FALSE,0,-0.34062988608443157,2026-01-15_1
2026-01-15,Brian,Milwaukee Bucks,MIL,W,0.31319742690497177,NA,NA,NA,2026-01-15_5
2026-01-15,Adam,New York Knicks,NYK,W,0.3026177738083883,NA,NA,NA,2026-01-15_8
