Date,Player,Team,Abbr,Pick,Expected_Skins,Won_Game,Actual_Skins,Skins_Luck,game_id
2025-12-28,Matt,Oklahoma City Thunder,OKC,W,0.8702830188679246,TRUE,1,0.12971698113207542,2025-12-28_1
2025-12-28,Adam,Los Angeles Lakers,LAL,W,0.8500000000000001,NA,NA,NA,2025-12-28_6
2025-12-28,Thomas,Sacramento Kings,SAC,L,0.85,NA,NA,NA,2025-12-28_6
2025-12-28,Kenneth,Memphis Grizzlies,MEM,W,0.7194329592439458,FALSE,0,-0.7194329592439458,2025-12-28_4
2025-12-28,Brian,Washington Wizards,WAS,L,0.7194329592439457,TRUE,0,-0.7194329592439457,2025-12-28_4
2025-12-28,Adam,Boston Celtics,BOS,W,0.6810425798371947,FALSE,0,-0.6810425798371947,2025-12-28_3
2025-12-28,Kenneth,Portland Trail Blazers,POR,L,0.6810425798371947,TRUE,0,-0.6810425798371947,2025-12-28_3
2025-12-28,Brian,Toronto Raptors,TOR,L,0.6199843522968593,TRUE,0,-0.6199843522968593,2025-12-28_2
2025-12-28,Kenneth,Golden State Warriors,GSW,W,0.6199843522968592,FALSE,0,-0.6199843522968592,2025-12-28_2
2025-12-28,Brian,Detroit Pistons,DET,W,0.6017919362867098,NA,NA,NA,2025-12-28_5
2025-12-28,Eristeo,Los Angeles Clippers,LAC,W,0.39820806371329015,NA,NA,NA,2025-12-28_5
2025-12-28,Matt,Philadelphia 76ers,PHI,W,0.12971698113207547,FALSE,0,-0.12971698113207547,2025-12-28_1
