Date,Player,Team,Abbr,Pick,Expected_Skins,Won_Game,Actual_Skins,Skins_Luck,game_id
2026-02-02,Matt,Minnesota Timberwolves,MIN,W,0.7149372862029646,NA,NA,NA,2026-02-02_3
2026-02-02,Matt,New Orleans Pelicans,NOP,L,0.6895177909053442,FALSE,1,0.31048220909465585,2026-02-02_1
2026-02-02,Eristeo,Indiana Pacers,IND,L,0.6838888358322988,NA,NA,NA,2026-02-02_2
2026-02-02,Kenneth,Houston Rockets,HOU,W,0.6838888358322986,NA,NA,NA,2026-02-02_2
2026-02-02,Matt,Philadelphia 76ers,PHI,W,0.5235526788924847,NA,NA,NA,2026-02-02_4
2026-02-02,Eristeo,Los Angeles Clippers,LAC,W,0.4764473211075153,NA,NA,NA,2026-02-02_4
2026-02-02,Brian,Charlotte Hornets,CHA,L,0.31048220909465596,TRUE,0,-0.31048220909465596,2026-02-02_1
2026-02-02,Kenneth,Memphis Grizzlies,MEM,W,0.28506271379703535,NA,NA,NA,2026-02-02_3
